30.439941,4.568451,6.297424
29.153748,4.873016,7.197067
29.153748,5.634415,6.597305
27.974731,7.081100,7.272034
27.546005,7.233383,7.721848
25.295166,8.984619,8.096695
24.223343,10.202866,8.246643
22.508408,10.811996,8.246643
20.793488,11.573410,8.396576
19.936020,11.573410,8.396576
20.471939,11.954117,8.621491
18.435455,12.334808,8.396576
18.328278,12.715515,8.771423
17.685181,12.715515,8.171661
16.291794,12.334808,7.047119
15.755890,13.629211,7.871796
14.576874,12.943939,8.396576
15.434341,14.314484,7.796814
15.219971,14.466766,7.646881
14.255325,14.238342,7.272034
14.791245,14.619049,6.597305
14.148132,15.228165,6.897186
12.754761,15.304306,6.672272
10.825470,14.999741,6.522339
9.110535,14.847458,4.723068
8.467438,15.456589,5.022949
10.182373,15.152023,6.522339
12.754761,16.065720,6.222458
13.397858,16.674850,6.372406
13.397858,16.979416,6.072525
14.362503,17.055557,5.697678
12.540390,17.436249,5.322830
11.468567,16.827133,5.322830
10.932648,18.121521,5.247864
11.468567,18.045380,5.472763
12.969132,18.045380,4.873016
12.433212,18.273804,4.198288
12.540390,17.588532,5.622711
11.468567,16.979416,5.022949
12.218842,16.903275,5.697678
11.468567,18.045380,5.472763
11.361389,17.207825,4.498169
11.575745,17.969238,5.997559
11.575745,17.207825,4.648102
11.361389,17.360107,4.947983
12.111664,17.436249,4.123322
12.969132,18.502228,5.322830
12.861939,18.273804,4.498169
13.505035,18.273804,4.048340
12.647583,17.816956,4.348221
13.933777,18.121521,4.198288
14.040955,17.893097,5.172882
14.684052,18.045380,4.573135
14.791245,17.512390,4.947983
15.327148,17.436249,4.723068
13.826584,17.283966,4.723068
13.612228,17.740814,4.573135
12.433212,17.664673,5.397797
12.433212,17.969238,5.097916
13.397858,17.740814,5.022949
13.290680,17.512390,4.798035
13.612228,18.502228,4.723068
12.861939,18.882935,4.648102
13.826584,18.197662,5.172882
14.469696,18.502228,4.573135
13.505035,17.207825,4.198288
13.505035,18.730652,4.048340
13.719406,18.426086,3.748474
15.005600,18.730652,5.247864
13.826584,18.502228,4.573135
14.791245,18.121521,4.947983
13.612228,17.893097,3.823441
14.469696,18.349945,4.273254
13.290680,18.730652,4.798035
13.076309,18.882935,4.048340
13.826584,18.349945,4.723068
14.362503,18.273804,3.748474
13.826584,18.349945,4.123322
13.397858,17.893097,4.723068
14.040955,18.349945,4.723068
13.505035,18.273804,4.947983
14.040955,18.045380,5.172882
12.969132,18.045380,4.573135
13.719406,17.664673,3.898407
13.719406,18.273804,4.048340
13.612228,17.893097,4.873016
14.255325,17.893097,4.573135
13.183487,17.436249,4.423187
13.076309,17.664673,5.097916
13.076309,18.121521,4.648102
13.397858,17.740814,5.022949
13.612228,17.740814,5.772644
13.183487,17.740814,4.723068
13.076309,17.360107,4.498169
13.826584,17.283966,4.423187
12.647583,17.360107,4.648102
12.969132,17.893097,4.423187
12.969132,18.502228,4.573135
12.433212,17.816956,5.097916
12.326035,17.893097,5.172882
13.397858,17.588532,4.873016
12.861939,17.207825,4.798035
12.754761,17.588532,4.873016
13.505035,17.664673,5.697678
13.076309,17.969238,5.097916
13.076309,17.207825,4.648102
13.076309,17.207825,4.348221
12.969132,17.588532,4.723068
12.754761,18.045380,5.022949
13.397858,18.502228,5.022949
13.826584,18.045380,5.322830
12.647583,17.512390,4.348221
13.183487,17.588532,5.172882
13.290680,17.512390,4.798035
12.754761,17.893097,4.873016
12.433212,18.121521,4.798035
12.647583,17.512390,5.247864
12.004486,17.969238,4.498169
12.111664,17.893097,4.873016
12.218842,18.426086,5.697678
13.183487,17.893097,5.472763
12.647583,17.816956,4.648102
13.397858,17.436249,4.873016
14.255325,17.283966,5.322830
15.434341,17.360107,5.247864
16.720535,17.816956,5.097916
17.363632,17.207825,5.547730
18.542633,17.283966,5.172882
18.542633,17.740814,5.322830
18.435455,17.207825,4.947983
20.043198,18.197662,5.022949
20.579117,17.512390,5.247864
21.865311,17.664673,4.198288
22.615585,17.588532,3.373627
22.829956,18.197662,2.923798
23.901794,19.111359,2.623932
24.652069,19.644333,3.148712
25.616715,19.720474,2.473984
25.831085,19.415924,1.274475
27.760376,19.415924,0.974594
27.760376,20.481888,0.374847
30.011215,20.558029,0.599747
29.475296,19.415924,-0.524796
29.260941,19.263641,-0.074982
30.118393,19.263641,-0.524796
32.476425,19.568207,-1.874252
32.583603,19.948898,-3.448608
33.548248,20.177322,-3.823456
34.298538,20.101181,-5.997574
35.155991,19.948898,-6.447388
36.227829,19.492065,-6.147507
35.370361,19.187500,-7.197083
35.048813,19.568207,-7.272049
35.263184,19.415924,-7.571930
35.048813,20.329605,-8.471558
36.549377,20.025040,-9.371201
35.263184,19.720474,-10.120895
35.263184,19.720474,-11.770218
36.013458,19.796616,-12.894760
36.656555,20.101181,-13.944336
36.763733,20.025040,-13.869370
35.263184,20.634171,-13.119675
34.727264,19.948898,-13.944336
33.976990,21.091019,-14.019302
34.727264,20.710312,-14.843964
34.405716,20.025040,-15.068878
34.620087,19.872757,-16.868149
33.548248,20.329605,-17.168015
32.905151,19.872757,-16.868149
33.333893,19.872757,-17.168015
32.583603,20.253464,-17.692810
32.476425,20.329605,-18.967285
32.369232,20.558029,-19.642014
32.905151,20.025040,-19.417099
31.297409,19.339783,-19.791946
31.190231,19.720474,-20.916489
31.940506,19.339783,-20.391708
30.654312,19.492065,-21.141403
30.761490,19.568207,-20.916489
29.368118,19.187500,-21.141403
30.118393,19.415924,-21.516251
30.868683,18.882935,-21.441284
29.475296,19.415924,-20.466675
30.439941,19.035217,-21.141403
29.153748,19.187500,-21.891098
28.617844,19.568207,-21.966064
28.725021,19.035217,-22.041031
29.904038,19.263641,-23.015640
28.617844,19.415924,-22.715759
28.081924,19.644333,-22.640793
27.224457,19.492065,-22.340912
28.510651,19.187500,-22.640793
26.688538,19.415924,-23.165573
26.902908,19.568207,-23.615402
26.688538,20.481888,-23.765335
26.795731,18.882935,-23.690369
24.866440,18.730652,-23.540421
24.866440,18.882935,-23.690369
24.866440,19.339783,-25.189758
24.866440,19.035217,-24.290115
24.973618,19.415924,-24.964844
25.616715,19.263641,-24.664963
25.509537,18.578369,-24.440063
24.866440,18.730652,-24.589996
24.759247,19.111359,-24.814911
23.901794,19.568207,-25.564606
23.901794,19.415924,-24.664963
23.901794,19.720474,-25.114792
23.580231,19.339783,-25.789505
21.972488,18.654511,-25.564606
22.079681,18.426086,-26.689148
21.222214,18.426086,-26.389267
19.400101,18.502228,-26.764114
19.400101,18.197662,-27.213928
19.721649,17.664673,-26.989029
18.221085,17.512390,-27.138962
17.363632,17.360107,-26.239334
18.113907,18.197662,-26.764114
17.792358,18.730652,-27.288895
16.934891,16.903275,-27.138962
16.077438,18.121521,-27.288895
16.184616,17.588532,-27.213928
15.541519,17.893097,-27.513809
15.434341,17.360107,-26.989029
14.898422,17.131699,-26.914047
14.255325,16.674850,-26.764114
14.362503,17.969238,-27.138962
12.969132,17.283966,-27.213928
12.540390,16.674850,-26.314301
12.647583,17.512390,-26.989029
11.897293,17.436249,-26.464233
9.432083,16.750992,-26.539200
10.718292,17.512390,-25.789505
8.038712,17.588532,-26.614182
7.931534,17.816956,-26.089386
7.931534,17.664673,-25.789505
7.609985,17.131699,-25.414658
6.109421,16.827133,-25.114792
5.895050,17.436249,-25.264725
4.823227,17.436249,-25.264725
4.501678,17.664673,-24.889877
4.501678,17.512390,-24.140183
3.751389,16.979416,-24.365097
2.893936,17.436249,-23.315521
2.358017,17.512390,-23.390488
1.393372,18.045380,-23.165573
1.607742,17.740814,-22.865707
0.321548,17.131699,-21.816132
1.500549,17.360107,-22.190979
0.321548,18.045380,-22.265945
0.000000,17.816956,-21.291336
-0.214371,17.664673,-20.991470
-1.393387,17.283966,-20.766556
-0.643112,17.207825,-20.391708
-1.714935,16.598709,-19.791946
-1.822113,16.674850,-18.667404
-1.714935,17.360107,-18.292557
-3.429855,17.969238,-18.742386
-3.537048,17.283966,-18.067657
-3.322678,16.979416,-17.767777
-3.429855,17.512390,-17.992691
-2.786758,17.055557,-17.392929
-3.644226,17.207825,-17.093048
-4.287323,17.816956,-16.793167
-4.287323,17.664673,-15.743607
-4.180145,16.674850,-15.818573
-4.072952,17.207825,-15.443726
-4.608871,17.283966,-14.469116
-4.716049,17.207825,-13.944336
-5.037613,16.674850,-12.819794
-5.251968,16.827133,-11.920151
-5.144791,16.750992,-11.695251
-4.823242,16.065720,-10.420761
-6.216614,17.207825,-9.146286
-4.501694,16.598709,-8.396591
-5.359161,17.055557,-7.796829
-4.930420,17.055557,-6.747269
-4.823242,17.436249,-6.522354
-5.251968,16.827133,-6.072540
-4.716049,16.446426,-5.097931
-3.965775,16.065720,-4.873032
-4.180145,17.283966,-4.273270
-4.930420,16.903275,-3.898422
-3.644226,17.055557,-3.898422
-3.215500,16.446426,-2.399033
-1.822113,16.065720,-2.923813
-2.679581,17.283966,-1.874252
-2.358032,16.598709,-0.899643
-1.500565,17.360107,-0.449829
-0.643112,16.903275,0.449814
0.428726,17.055557,0.000000
0.000000,17.360107,1.199509
0.321548,16.218002,1.574356
0.535904,16.370285,2.324051
1.393372,16.218002,1.724289
2.036469,16.370285,1.724289
2.786743,16.446426,3.298645
3.751389,16.522568,3.973373
3.001114,16.446426,3.748474
3.965759,15.456589,3.673492
4.180130,15.608871,3.673492
5.251953,15.152023,3.523560
5.573502,16.598709,4.947983
6.323792,15.304306,4.123322
7.288437,15.989578,4.947983
8.360260,15.989578,5.397797
8.788986,15.685013,4.798035
9.324905,16.218002,5.172882
9.432083,16.141861,5.397797
9.217728,16.446426,5.247864
10.932648,15.685013,5.547730
11.361389,15.837296,4.798035
10.718292,15.685013,5.397797
11.790115,16.750992,5.397797
11.039841,16.218002,5.922577
12.004486,16.598709,5.997559
11.361389,16.294144,5.097916
11.682938,16.370285,6.072525
11.575745,16.141861,5.997559
11.897293,16.522568,5.472763
11.897293,16.065720,5.622711
12.861939,15.532730,5.547730
11.361389,15.380447,5.697678
11.897293,16.522568,5.772644
11.897293,16.522568,5.922577
11.897293,16.370285,5.472763
12.433212,15.685013,5.547730
11.039841,15.913437,5.772644
11.147018,16.446426,5.097916
10.503922,16.598709,5.397797
9.968002,15.913437,5.772644
9.110535,16.370285,5.322830
7.717163,15.532730,4.348221
6.002243,15.075882,5.097916
5.037598,15.913437,4.723068
4.180130,16.370285,3.973373
3.537033,15.913437,3.523560
2.572388,14.466766,3.298645
1.500549,15.380447,3.148712
1.500549,15.685013,2.848831
0.857452,15.532730,2.848831
0.428726,14.923599,2.249084
-0.321564,15.304306,1.424408
-0.643112,15.837296,1.049561
-0.643112,15.075882,0.449814
-1.179016,15.608871,0.524780
-1.071838,14.771317,0.299866
-1.607758,14.999741,0.674713
-2.679581,15.152023,0.974594
-1.929306,15.989578,0.749695
-2.679581,15.456589,0.524780
-2.250855,15.152023,-0.974609
-2.893951,14.999741,-1.124557
-3.537048,15.304306,-2.024185
-4.501694,16.141861,-0.749710
-3.644226,15.837296,-1.649338
-3.644226,15.837296,-1.649338
-4.394501,15.456589,-2.473999
-5.037613,16.218002,-3.373642
-4.930420,16.141861,-3.448608
-4.823242,15.913437,-3.823456
-5.037613,15.152023,-5.022964
-5.787888,15.380447,-6.147507
-5.895065,15.152023,-6.672287
-6.216614,15.837296,-7.796829
-5.680710,16.827133,-7.871811
-6.752533,16.218002,-8.921371
-7.717178,16.294144,-10.045914
-5.680710,16.218002,-10.420761
-5.895065,15.761154,-11.320404
-6.216614,15.685013,-11.845184
-6.109436,16.065720,-12.819794
-5.680710,16.370285,-13.419540
-6.002258,15.685013,-13.944336
-6.002258,15.228165,-14.394150
-3.644226,16.294144,-15.593658
-5.573517,15.989578,-16.493301
-5.573517,16.446426,-17.992691
-4.501694,16.294144,-18.742386
-3.858597,16.294144,-19.342133
-2.036484,15.152023,-20.616623
-0.857468,16.141861,-21.291336
-0.857468,16.598709,-23.240555
0.750275,16.522568,-23.615402
2.572388,16.141861,-24.889877
3.644211,15.075882,-26.239334
5.466324,14.847458,-26.614182
6.966888,15.152023,-26.764114
8.681809,16.065720,-27.513809
9.003357,15.685013,-28.188538
9.860825,15.228165,-28.038589
12.540390,15.304306,-28.713318
14.684052,14.999741,-28.413437
14.684052,15.608871,-28.413437
17.149261,15.685013,-28.488419
18.435455,15.532730,-28.638351
20.471939,15.456589,-28.563385
22.829956,15.304306,-27.963623
25.080795,15.228165,-26.989029
28.510651,14.771317,-26.389267
29.796845,15.532730,-26.089386
31.190231,14.695190,-24.964844
32.369232,15.075882,-24.739944
35.155991,14.162201,-23.990250
35.906281,14.390625,-23.465454
37.192474,13.629211,-22.715759
38.157120,12.791657,-20.691589
39.121765,12.563232,-19.716980
39.121765,12.410950,-18.067657
41.694153,12.563232,-17.168015
41.801331,12.487091,-14.843964
42.230072,12.334808,-13.794388
41.801331,12.639374,-12.894760
42.015701,11.268845,-11.545303
41.694153,12.258667,-11.770218
42.551621,12.410950,-10.120895
42.337250,12.563232,-9.371201
42.873169,12.487091,-8.996353
42.658798,12.943939,-8.096710
41.908524,10.583572,-6.672287
42.230072,10.811996,-6.147507
41.801331,9.441467,-5.397812
42.337250,9.213043,-5.322845
42.015701,9.746033,-3.898422
41.372604,9.441467,-3.448608
41.158234,8.832336,-2.848846
40.515137,9.441467,-2.998795
40.407959,9.060761,-1.874252
41.265427,9.060761,-1.424423
39.550491,9.669891,-1.274490
39.979233,9.669891,-0.974609
38.907394,9.365326,-0.524796
39.228943,9.593750,0.299866
38.264298,9.365326,0.674713
38.693039,9.974442,1.124542
36.870926,10.811996,2.099136
35.799088,10.964279,2.548950
34.727264,11.268845,3.598526
33.441071,10.811996,4.348221
32.154877,11.573410,5.697678
29.796845,11.725693,6.597305
29.260941,10.126724,6.972153
27.331635,10.279007,6.972153
25.938263,10.202866,7.347000
25.616715,10.431290,8.321610
24.544891,9.974442,8.471542
25.080795,9.898300,8.246643
23.473053,9.669891,8.621491
22.937134,10.202866,7.946762
21.865311,10.355148,8.396576
22.079681,10.811996,8.696457
21.115036,12.106400,8.321610
21.007843,11.116562,7.646881
21.329391,11.801834,7.122101
21.222214,11.573410,8.246643
21.758133,13.172363,8.171661
22.079681,13.400787,7.197067
21.543762,13.781494,7.272034
19.614471,14.390625,7.272034
18.328278,14.847458,7.122101
17.577988,14.619049,6.897186
16.613342,15.456589,6.822220
16.291794,15.075882,6.897186
14.791245,14.466766,7.496948
14.898422,13.933777,6.822220
14.040955,14.542908,5.922577
14.684052,15.152023,7.421967
14.469696,16.674850,6.822220
14.362503,16.294144,7.047119
14.684052,15.761154,5.172882
14.255325,17.588532,5.472763
14.148132,17.512390,5.397797
14.898422,18.197662,5.172882
15.327148,18.654511,5.172882
15.219971,19.187500,4.498169
14.684052,18.959076,4.123322
14.469696,19.568207,3.523560
14.362503,19.796616,3.598526
14.148132,20.862595,2.548950
13.933777,21.014877,2.399017
15.219971,20.862595,1.649323
14.469696,21.395584,1.874237
15.541519,21.243301,0.674713
15.112793,21.700150,0.224899
15.005600,22.385407,-0.599762
15.327148,23.070679,-1.124557
15.434341,23.299103,-0.749710
14.791245,23.451386,-2.249100
14.469696,23.527527,-2.623947
14.791245,23.299103,-3.748489
14.362503,23.908234,-2.698914
15.005600,23.299103,-2.848846
14.898422,23.832092,-2.623947
13.290680,23.755951,-3.298660
14.148132,23.603668,-3.598541
13.719406,24.212799,-3.748489
14.040955,23.832092,-2.174118
15.327148,23.984375,-2.024185
14.040955,23.832092,-3.523575
13.397858,23.832092,-4.273270
13.290680,24.974197,-4.648117
14.040955,24.593491,-5.472778
15.648697,25.126480,-4.648117
14.040955,24.288940,-5.322845
13.826584,24.441223,-5.472778
14.684052,24.441223,-6.672287
14.898422,25.811752,-6.822235
15.327148,24.898056,-6.522354
15.434341,24.974197,-6.597321
15.648697,24.669632,-7.347015
15.219971,25.583328,-6.447388
15.005600,24.974197,-7.347015
15.219971,24.974197,-7.496964
14.576874,24.974197,-8.246658
15.005600,25.735611,-8.546524
14.469696,25.354904,-8.771439
14.791245,25.431046,-10.195862
13.719406,24.821915,-11.245438
13.612228,25.050339,-12.519913
15.327148,25.659470,-12.220032
15.112793,25.050339,-13.569489
14.791245,25.126480,-14.244217
13.933777,25.278763,-16.043472
13.612228,24.745773,-15.968506
13.826584,23.984375,-17.317963
12.004486,24.365082,-18.142624
12.218842,23.451386,-17.842743
12.111664,23.070679,-19.417099
12.540390,23.375244,-19.866928
11.361389,22.689972,-20.241776
12.969132,22.613831,-20.016861
11.361389,22.689972,-21.441284
13.076309,22.994537,-22.340912
12.218842,22.080841,-22.340912
13.397858,21.395584,-22.865707
12.647583,21.014877,-24.140183
12.969132,20.938736,-24.515030
13.719406,20.558029,-25.189758
13.290680,19.187500,-25.339691
14.148132,18.882935,-26.689148
13.719406,17.360107,-27.138962
15.219971,17.360107,-27.138962
14.255325,16.827133,-27.213928
13.612228,16.370285,-27.963623
14.684052,16.674850,-28.113571
15.648697,15.685013,-28.488419
14.898422,16.370285,-29.013199
15.541519,15.152023,-29.013199
15.648697,15.228165,-28.638351
15.112793,14.390625,-29.163132
15.112793,13.781494,-29.912827
15.219971,13.096222,-29.388046
16.077438,12.639374,-29.687927
16.398987,11.954117,-30.662521
16.827713,10.583572,-31.262283
16.506165,9.746033,-30.437622
16.506165,9.593750,-30.287674
15.327148,9.365326,-30.362656
16.720535,8.832336,-31.187317
16.184616,8.299347,-31.562164
16.291794,7.461792,-30.587555
15.755890,7.690216,-30.812470
15.434341,7.309525,-30.587555
16.077438,6.548111,-30.737503
16.398987,6.167404,-30.812470
15.327148,6.015121,-30.812470
14.255325,5.101425,-30.662521
15.327148,4.492310,-30.362656
15.005600,3.807037,-30.587555
16.077438,2.436508,-30.287674
14.469696,1.903519,-30.362656
14.684052,1.294388,-29.612961
14.362503,0.456833,-29.837860
13.933777,0.000000,-30.437622
14.255325,-0.380707,-29.463013
14.040955,-0.076141,-29.912827
14.576874,-1.218262,-29.687927
14.255325,-0.989838,-28.713318
14.791245,-1.370544,-28.638351
14.684052,-2.664932,-28.263504
14.576874,-2.588791,-27.738724
15.327148,-2.664932,-27.663742
15.005600,-3.045639,-28.038589
13.719406,-4.568466,-26.689148
12.754761,-5.406006,-25.114792
12.647583,-6.091278,-24.140183
12.111664,-6.928833,-24.814911
11.468567,-7.081116,-23.015640
11.147018,-8.223221,-22.790726
11.682938,-8.147079,-22.715759
11.147018,-8.680069,-21.891098
12.004486,-8.070938,-21.591217
11.575745,-8.832352,-20.841522
11.361389,-9.593765,-20.691589
11.361389,-10.050598,-20.391708
11.039841,-9.822174,-19.267166
11.682938,-10.126740,-17.767777
12.326035,-10.126740,-17.168015
10.611099,-10.583588,-14.918930
11.575745,-11.421143,-14.394150
11.039841,-11.954132,-12.969727
11.147018,-12.030273,-13.194641
11.147018,-11.725708,-12.294998
11.147018,-12.030273,-11.845184
11.468567,-10.888153,-11.470337
11.682938,-11.954132,-10.420761
10.503922,-11.877991,-9.895981
11.147018,-11.725708,-9.746048
10.718292,-11.877991,-9.446167
11.575745,-12.334824,-9.446167
11.790115,-11.116577,-8.996353
11.897293,-11.345001,-8.621506
12.004486,-11.573425,-7.946777
11.361389,-12.182556,-7.646896
12.647583,-11.268860,-7.047134
11.039841,-11.192719,-6.522354
12.111664,-11.345001,-6.522354
11.682938,-11.040436,-6.222473
11.682938,-11.649567,-6.222473
12.647583,-12.030273,-6.147507
11.468567,-11.040436,-5.922592
12.754761,-10.888153,-5.322845
11.468567,-10.735870,-5.772659
12.326035,-10.888153,-5.622726
13.397858,-11.497284,-5.772659
12.326035,-11.192719,-5.472778
11.468567,-11.345001,-6.972168
11.897293,-11.497284,-6.972168
11.897293,-11.192719,-7.272049
11.254196,-11.649567,-7.871811
12.111664,-11.192719,-8.471558
11.575745,-12.334824,-8.396591
11.575745,-12.030273,-9.296219
10.718292,-11.725708,-8.996353
10.932648,-12.030273,-9.895981
10.825470,-11.192719,-10.720642

11.575745,-11.573425,-11.245438
10.825470,-11.954132,-11.770218
11.575745,-11.268860,-13.644455
10.718292,-10.659729,-15.893539
11.039841,-11.040436,-16.418320
10.611099,-9.974457,-17.767777
10.932648,-9.441483,-18.892319
11.147018,-9.441483,-20.091827
11.468567,-8.603928,-20.766556
11.790115,-8.832352,-21.141403
11.790115,-8.375504,-22.041031
12.647583,-8.223221,-23.390488
11.575745,-6.548126,-24.290115
11.790115,-6.091278,-24.739944
12.540390,-5.406006,-25.864487
11.682938,-4.796890,-27.213928
11.468567,-4.187759,-27.813690
10.718292,-1.979675,-27.738724
10.182373,-1.598969,-28.113571
10.503922,-0.456848,-28.638351
10.503922,0.609116,-28.938232
10.396744,1.751236,-29.912827
10.289551,3.197907,-29.987808
9.968002,3.730896,-30.212708
11.897293,4.796875,-30.062775
11.147018,6.395828,-30.287674
11.897293,7.537933,-30.662521
12.326035,7.690216,-30.062775
11.147018,8.527771,-30.887436
11.897293,8.908478,-30.212708
10.932648,9.441467,-30.437622
11.361389,10.355148,-30.437622
11.790115,11.116562,-30.287674
12.754761,11.344986,-29.762894
12.754761,13.324646,-29.762894
13.719406,12.791657,-29.088165
14.148132,15.228165,-28.488419
12.861939,16.141861,-29.088165
14.255325,16.674850,-28.413437
13.397858,17.740814,-26.614182
13.719406,19.035217,-26.689148
14.362503,19.644333,-26.239334
14.684052,19.720474,-24.964844
14.469696,19.872757,-23.915268
14.576874,21.167160,-23.090607
14.148132,22.080841,-23.090607
14.148132,22.080841,-21.741165
13.826584,23.222961,-20.616623
14.576874,23.146820,-19.192200
13.076309,23.603668,-17.842743
13.183487,23.984375,-17.617844
13.612228,24.288940,-17.018082
13.290680,25.126480,-16.643234
11.790115,24.517349,-15.293777
13.290680,24.669632,-14.694031
13.397858,24.745773,-14.319183
13.505035,25.126480,-13.794388
12.540390,24.288940,-12.969727
12.754761,25.202621,-12.669846
12.647583,25.431046,-11.995132
12.540390,25.050339,-10.120895
11.682938,24.441223,-8.171677
11.682938,24.898056,-8.021744
11.254196,24.441223,-7.421982
11.790115,24.517349,-7.197083
10.932648,24.669632,-5.097931
11.254196,23.832092,-3.673508
11.468567,24.136658,-3.823456
10.718292,23.755951,-3.148727
11.147018,23.451386,-2.848846
10.396744,22.156982,-2.324066
9.860825,22.385407,-2.399033
7.717163,22.233124,-1.199524
7.931534,21.624008,-1.199524
6.430969,21.319443,0.149933
5.037598,20.177322,-0.524796
3.108292,19.263641,-0.074982
3.751389,18.654511,0.524780
3.644211,19.492065,1.049561
3.644211,18.578369,0.749695
3.108292,17.740814,1.124542
3.322662,18.502228,2.174103
4.287308,18.273804,2.548950
4.823227,17.283966,2.623932
3.858582,16.598709,3.148712
4.608856,16.827133,3.973373
3.965759,15.304306,4.423187
5.359146,15.685013,5.097916
4.823227,15.456589,5.172882
6.002243,15.075882,5.697678
6.323792,14.390625,6.072525
6.002243,14.466766,6.147491
6.109421,13.781494,6.522339
6.323792,13.476929,6.522339
5.787872,12.943939,6.147491
5.573502,11.421127,5.847611
4.930405,11.725693,6.447372
4.716034,11.268845,6.447372
4.716034,9.898300,7.197067
3.429840,9.898300,6.747253
3.322662,9.365326,6.072525
2.679565,8.908478,6.072525
2.143646,8.223206,6.447372
3.001114,7.614075,6.447372
3.429840,7.004959,6.597305
3.215485,6.700394,6.747253
3.858582,6.852676,6.897186
2.572388,6.700394,6.147491
4.823227,6.167404,7.272034
4.608856,5.862839,7.122101
4.608856,5.558273,7.122101
4.716034,5.786697,7.796814
5.251953,6.167404,7.272034
4.608856,6.624252,6.972153
5.144775,5.938980,7.047119
6.216599,6.243546,6.897186
5.144775,6.243546,7.796814
5.144775,5.177567,7.496948
5.251953,6.015121,6.822220
4.287308,5.177567,6.747253
3.537033,5.862839,6.672272
3.108292,5.101425,6.372406
1.822098,3.883179,5.922577
1.822098,3.426331,4.723068
2.036469,4.035461,5.772644
1.714920,2.893341,5.997559
2.358017,2.131943,5.247864
3.751389,1.751236,4.723068
4.180130,1.598953,5.472763
5.251953,1.446671,4.873016
4.501678,1.065964,5.697678
3.322662,1.598953,5.172882
3.108292,0.837540,5.172882
4.180130,0.076126,5.772644
4.394485,0.076126,5.322830
5.787872,-0.761414,5.547730
5.895050,-1.294403,5.022949
6.752518,-1.598969,5.022949
7.288437,-2.131958,5.397797
7.288437,-1.522827,6.747253
7.931534,-1.218262,5.997559
9.003357,-0.761414,6.597305
9.646454,0.152267,6.147491
10.611099,-0.685272,7.272034
12.004486,-1.065979,6.747253
12.540390,-0.076141,6.822220
12.754761,-0.989838,6.972153
14.684052,-1.903534,7.571915
14.148132,-1.675110,7.047119
16.077438,-1.675110,7.047119
16.184616,-2.055817,6.822220
16.827713,-2.360382,7.122101
17.042084,-3.121780,7.272034
16.720535,-2.588791,6.597305
16.934891,-3.197922,7.347000
17.685181,-2.969498,6.672272
17.685181,-2.512650,6.372406
17.577988,-3.197922,6.447372
18.757004,-2.664932,6.972153
18.757004,-2.664932,6.972153
18.328278,-2.208099,6.822220
18.221085,-1.370544,7.047119
18.435455,-0.913696,7.047119
17.149261,-0.913696,7.197067
17.685181,-2.208099,7.272034
18.435455,-1.065979,7.646881
19.507294,-0.913696,6.897186
20.579117,-1.218262,7.347000
21.007843,-1.218262,7.197067
21.543762,-1.751251,7.272034
22.401230,-2.512650,6.672272
22.186859,-1.446686,5.622711
22.722778,-1.065979,6.297424
22.615585,-0.685272,6.822220
24.116150,-0.380707,7.721848
25.080795,1.065964,6.747253
25.938263,1.065964,7.047119
26.688538,1.142105,6.822220
26.902908,0.989822,6.972153
27.760376,1.446671,6.372406
27.224457,1.065964,7.047119
27.331635,1.903519,6.522339
27.331635,1.751236,6.672272
28.403473,1.903519,6.222458
28.296280,2.131943,5.997559
29.368118,2.436508,6.747253
